date,symbol,company,sector,sub_industry,headquarters,founded,open,high,low,close,volume,return_1d_pct,return_5d_pct,return_1m_pct,return_1y_pct,avg_volume_30d,volume_vs_30d_avg,high_52w,drawdown_from_52w_high_pct,dip_flag
2022-11-15,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,237.74,239.04,232.29,234.17,31390100.0,0.17,5.72,1.87,-27.4,32760787.0,0.96,329.89,-29.02,False
2022-11-16,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,235.63,236.61,233.33,234.6,24093300.0,0.18,7.97,1.64,-28.0,32885660.0,0.73,329.89,-28.89,False
2022-11-17,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,230.76,236.07,230.62,234.55,23123500.0,-0.02,-0.25,2.49,-28.07,32981780.0,0.7,329.89,-28.9,False
2022-11-18,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,236.32,236.55,231.98,234.1,27613500.0,-0.19,-2.11,2.43,-28.65,32643243.0,0.85,329.89,-29.04,False
2022-11-21,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,234.31,237.45,234.07,234.91,26394700.0,0.34,0.49,0.25,-28.79,32531613.0,0.81,329.35,-28.67,False
2022-11-22,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,236.4,238.07,233.61,237.8,19665700.0,1.23,1.55,-0.62,-27.22,32171337.0,0.61,329.35,-27.8,False
2022-11-23,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,237.88,240.95,237.06,240.27,19508500.0,1.04,2.42,-0.95,-26.0,32091490.0,0.61,329.35,-27.05,False
2022-11-25,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,240.01,241.36,239.45,240.19,9200800.0,-0.04,2.4,7.29,-26.07,30979790.0,0.3,329.35,-27.07,False
2022-11-28,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,238.82,239.37,233.69,234.63,24778200.0,-2.32,0.22,6.92,-25.98,30799110.0,0.8,329.35,-28.76,False
2022-11-29,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,234.28,235.63,231.18,233.24,17956300.0,-0.59,-0.71,2.18,-27.94,30459577.0,0.59,329.35,-29.18,False
2022-11-30,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,233.47,247.8,232.78,247.61,47594200.0,6.16,4.13,10.22,-22.1,31168397.0,1.53,329.35,-24.82,False
2022-12-01,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,246.38,248.56,243.52,247.17,26041500.0,-0.18,2.87,11.94,-22.12,31370257.0,0.83,329.35,-24.95,False
2022-12-02,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,242.45,248.5,242.32,247.49,21528500.0,0.13,3.04,16.19,-21.88,31360840.0,0.69,329.35,-24.85,False
2022-12-05,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,244.57,246.33,240.74,242.82,23435300.0,-1.89,3.49,17.11,-21.82,31265360.0,0.75,329.35,-26.27,False
2022-12-06,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,243.42,244.43,236.59,237.89,22463700.0,-2.03,1.99,11.03,-24.15,31183777.0,0.72,329.35,-27.77,False
2022-12-07,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,237.61,238.9,235.06,237.16,20481500.0,-0.31,-4.22,7.54,-26.35,30707310.0,0.67,329.35,-27.99,False
2022-12-08,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,237.62,241.4,235.89,240.1,22611800.0,1.24,-2.86,8.4,-25.45,28709597.0,0.79,329.35,-27.1,False
2022-12-09,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,237.48,240.98,236.96,238.18,20609700.0,-0.8,-3.76,9.62,-25.63,28049100.0,0.73,329.35,-27.68,False
2022-12-12,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,240.15,245.09,239.88,245.06,30665100.0,2.89,0.92,4.21,-25.59,27716347.0,1.11,329.26,-25.57,False
2022-12-13,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,253.97,256.13,245.6,249.34,42196900.0,1.75,4.81,4.26,-23.59,28177667.0,1.5,329.26,-24.27,False
2022-12-14,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,249.54,254.84,246.81,249.63,35410900.0,0.12,5.26,6.79,-20.93,28338287.0,1.25,329.26,-24.18,False
2022-12-15,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,246.23,246.7,240.04,241.66,35560400.0,-3.19,0.65,3.2,-24.89,28243400.0,1.26,329.26,-26.6,False
2022-12-16,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,241.22,242.47,236.32,237.47,86102000.0,-1.73,-0.3,1.22,-23.98,29892337.0,2.88,329.26,-27.88,False
2022-12-19,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,237.63,237.97,231.67,233.35,29696400.0,-1.73,-4.78,-0.51,-25.05,29655913.0,1.0,329.26,-29.13,False
2022-12-20,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,232.34,235.74,231.38,234.67,25150800.0,0.56,-5.89,0.24,-23.71,29377673.0,0.86,329.26,-28.73,False
2022-12-21,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,234.56,238.37,233.02,237.22,23690600.0,1.09,-4.97,0.98,-24.62,29227610.0,0.81,329.26,-27.95,False
2022-12-22,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,234.14,234.85,226.97,231.16,28651700.0,-2.55,-4.35,-2.79,-27.84,29254237.0,0.98,329.26,-29.79,False
2022-12-23,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,229.14,231.82,227.04,231.69,21207000.0,0.23,-2.44,-3.57,-28.0,28418870.0,0.75,329.26,-29.63,False
2022-12-27,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,231.66,231.88,228.87,229.97,16688600.0,-0.74,-1.45,-4.25,-30.16,27821150.0,0.6,328.78,-30.05,False
2022-12-28,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,229.9,232.65,227.26,227.61,17457100.0,-1.03,-3.01,-2.99,-30.63,27365610.0,0.64,328.78,-30.77,False
2022-12-29,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,228.7,234.78,228.7,233.9,19770700.0,2.76,-1.4,0.28,-28.86,26978297.0,0.73,326.25,-28.31,False
2022-12-30,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,231.18,232.88,229.68,232.74,21938500.0,-0.49,0.68,-6.0,-28.66,26906470.0,0.82,323.37,-28.02,False
2023-01-03,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,235.91,238.5,230.39,232.51,25740000.0,-0.1,0.36,-5.93,-28.1,26993687.0,0.95,321.86,-27.76,False
2023-01-04,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,225.43,226.0,219.29,222.34,50623400.0,-4.37,-3.32,-10.16,-30.92,27760683.0,1.82,316.34,-29.71,False
2023-01-05,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,220.5,220.84,215.22,215.75,39585600.0,-2.96,-5.21,-11.15,-31.8,28200380.0,1.4,306.01,-29.5,False
2023-01-06,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,216.42,219.1,212.88,218.29,43613600.0,1.18,-6.67,-8.24,-28.24,28998643.0,1.5,306.01,-28.67,False
2023-01-09,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,219.77,224.42,219.73,220.42,27369800.0,0.97,-5.3,-7.06,-26.96,29260687.0,0.94,306.01,-27.97,False
2023-01-10,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,221.04,224.48,220.62,222.1,27033900.0,0.76,-4.48,-7.5,-26.44,29855123.0,0.91,306.01,-27.42,False
2023-01-11,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,224.47,228.99,224.29,228.81,28669300.0,3.02,2.91,-3.93,-24.28,29984827.0,0.96,306.01,-25.23,False
2023-01-12,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,228.32,232.82,226.67,231.47,27269500.0,1.16,7.29,-5.54,-23.57,30295267.0,0.9,306.01,-24.36,False
2023-01-13,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,230.01,232.31,227.99,232.17,21333300.0,0.3,6.36,-6.89,-24.13,29419903.0,0.73,303.89,-23.6,False
2023-01-17,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,230.95,233.8,230.09,233.26,29831300.0,0.47,5.83,-6.56,-20.41,29546230.0,1.01,303.89,-23.24,False
2023-01-18,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,234.44,235.23,228.57,228.85,30028700.0,-1.89,3.04,-5.3,-23.27,29829570.0,1.01,303.89,-24.69,False
2023-01-19,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,226.88,228.57,223.87,225.09,28623000.0,-1.65,-1.63,-5.21,-22.65,30002493.0,0.95,303.89,-25.93,False
2023-01-20,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,227.93,233.64,227.59,233.13,35389800.0,3.57,0.72,-0.1,-20.06,30433363.0,1.16,303.89,-23.28,False
2023-01-23,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,233.99,237.94,232.58,235.42,31934000.0,0.98,1.4,0.32,-18.82,30815113.0,1.04,303.89,-22.53,False
2023-01-24,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,235.34,236.75,233.35,234.9,40234400.0,-0.22,0.7,-0.98,-17.47,31402533.0,1.28,303.89,-22.7,False
2023-01-25,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,227.56,236.12,224.09,233.51,66526600.0,-0.59,2.04,1.02,-18.05,32933097.0,2.02,303.89,-23.16,False
2023-01-26,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,236.46,240.98,234.86,240.68,33454500.0,3.07,6.93,3.88,-13.23,33026077.0,1.01,303.89,-20.8,False
2023-01-27,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,241.64,242.46,239.55,240.84,26498900.0,0.06,3.31,4.73,-15.58,32502810.0,0.82,303.89,-20.75,False
2023-01-30,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,237.3,238.35,235.05,235.55,25867400.0,-2.2,0.05,3.49,-18.3,32184693.0,0.8,303.89,-22.49,False
2023-01-31,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,236.27,240.63,235.78,240.5,26541100.0,2.1,2.38,2.82,-18.86,31884050.0,0.83,303.89,-20.86,False
2023-02-01,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,240.68,247.65,238.23,245.29,31259900.0,1.99,5.05,5.39,-17.96,30055980.0,1.04,303.89,-19.28,False
2023-02-02,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,251.18,256.88,249.66,256.79,39940400.0,4.69,6.69,10.44,-13.5,30397447.0,1.31,303.89,-15.5,False
2023-02-03,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,251.88,256.4,249.51,250.73,29077300.0,-2.36,4.11,12.77,-16.81,30528330.0,0.95,303.89,-17.49,False
2023-02-06,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,249.84,250.68,247.26,249.19,22518000.0,-0.61,5.79,15.5,-13.97,30489243.0,0.74,303.89,-18.0,False
2023-02-07,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,252.84,260.84,252.41,259.66,50841400.0,4.2,7.97,18.95,-11.73,31228900.0,1.63,303.89,-14.55,False
2023-02-08,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,265.14,268.59,258.35,258.86,54686000.0,-0.31,5.53,17.44,-10.54,32344867.0,1.69,303.89,-14.82,False
2023-02-09,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,265.72,265.9,255.05,255.84,42375100.0,-1.17,-0.37,15.19,-12.63,33201083.0,1.28,303.89,-15.81,False
2023-02-10,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,253.81,256.3,252.97,255.34,25818500.0,-0.2,1.84,11.59,-14.67,33479797.0,0.77,303.89,-15.98,False
2023-02-13,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,259.74,266.5,259.27,263.31,44630900.0,3.12,5.67,13.76,-9.43,34308470.0,1.3,303.89,-13.35,False
2023-02-14,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,264.62,266.86,261.33,264.14,37047900.0,0.31,1.72,13.77,-6.89,34812117.0,1.06,303.89,-13.08,False
2023-02-15,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,261.05,263.4,258.97,262.03,28922400.0,-0.8,1.22,12.33,-7.62,34918197.0,0.83,303.89,-13.78,False
2023-02-16,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,256.87,259.52,254.81,255.05,29603600.0,-2.66,-0.31,11.45,-11.72,34217537.0,0.87,303.89,-16.07,False
2023-02-17,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,252.37,253.05,249.07,251.07,30000100.0,-1.56,-1.67,11.55,-12.99,33898020.0,0.89,303.89,-17.38,False
2023-02-21,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,247.59,248.57,244.78,245.83,28397400.0,-2.09,-6.64,5.45,-12.24,33390813.0,0.85,303.89,-19.11,False
2023-02-22,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,247.21,247.45,243.56,244.7,22491100.0,-0.46,-7.36,3.94,-11.79,33228190.0,0.68,303.89,-19.48,False
2023-02-23,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,248.64,249.89,243.7,247.87,29219100.0,1.3,-5.4,5.52,-10.58,33301030.0,0.88,303.89,-18.43,False
2023-02-24,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,243.19,244.2,241.38,242.47,24990900.0,-2.18,-4.93,3.84,-10.21,33178417.0,0.75,303.89,-20.21,False
2023-02-27,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,245.62,245.97,242.64,243.39,21190000.0,0.38,-3.06,1.12,-14.25,32975767.0,0.64,303.89,-19.91,False
2023-02-28,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,242.33,244.68,242.0,242.67,22491000.0,-0.3,-1.29,0.76,-15.28,33014357.0,0.68,303.89,-20.15,False
2023-03-01,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,243.97,244.14,239.13,239.6,27565300.0,-1.26,-2.08,1.72,-16.77,32938823.0,0.84,303.89,-21.15,False
2023-03-02,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,239.87,244.59,238.96,244.31,24808200.0,1.97,-1.44,1.59,-14.03,32764807.0,0.76,303.89,-19.61,False
2023-03-03,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,245.36,248.7,244.58,248.38,30760100.0,1.66,2.44,1.26,-14.12,32836043.0,0.94,303.89,-18.27,False
2023-03-06,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,249.49,253.08,249.05,249.91,24109800.0,0.62,2.68,-2.68,-12.34,32460043.0,0.74,303.89,-17.76,False
2023-03-07,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,249.36,250.71,246.53,247.27,21473200.0,-1.06,1.9,-1.38,-11.46,32111350.0,0.67,303.89,-18.63,False
2023-03-08,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,247.16,247.65,244.02,246.83,17340200.0,-0.18,3.02,-0.95,-8.15,31348210.0,0.55,303.89,-18.78,False
2023-03-09,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,248.89,252.53,244.77,245.49,26653400.0,-0.54,0.48,-5.46,-7.63,30019103.0,0.89,303.89,-19.22,False
2023-03-10,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,244.28,245.95,240.9,241.86,28333900.0,-1.48,-2.62,-6.57,-12.99,29848417.0,0.95,303.89,-20.41,False
2023-03-13,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,240.7,250.93,239.08,247.04,33339700.0,2.14,-1.15,-3.44,-10.22,30076443.0,1.11,303.89,-18.71,False
2023-03-14,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,249.8,254.0,248.93,253.73,33620300.0,2.71,2.61,-0.63,-5.97,30334873.0,1.11,303.89,-16.51,False
2023-03-15,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,252.94,259.26,252.19,258.25,46028000.0,1.78,4.63,-1.92,-3.04,30984437.0,1.49,303.89,-15.02,False
2023-03-16,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,258.03,269.07,256.15,268.72,54768800.0,4.05,9.46,1.73,-2.87,31768067.0,1.72,303.89,-11.57,False
2023-03-17,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,270.73,275.66,268.84,271.86,69527400.0,1.17,12.41,3.75,-4.15,32754300.0,2.12,303.89,-10.54,False
2023-03-20,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,269.48,269.97,262.54,264.86,43466600.0,-2.58,7.21,3.85,-6.88,33233943.0,1.31,303.89,-12.84,False
2023-03-21,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,267.44,267.55,262.22,266.37,34558700.0,0.57,4.98,6.09,-7.98,33635300.0,1.03,303.89,-12.35,False
2023-03-22,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,266.0,273.43,264.81,264.92,34873300.0,-0.54,2.58,7.77,-8.09,33103030.0,1.05,303.89,-12.82,False
2023-03-23,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,270.41,273.45,267.75,270.14,36610900.0,1.97,0.53,10.4,-7.79,32500527.0,1.13,303.89,-11.1,False
2023-03-24,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,269.73,273.03,267.83,272.97,28172000.0,1.05,0.41,10.13,-5.4,32027090.0,0.88,303.89,-10.17,False
2023-03-27,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,272.9,273.84,268.06,268.9,26840200.0,-1.49,1.52,10.9,-8.22,32061147.0,0.84,303.89,-11.51,False
2023-03-28,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,268.32,268.66,264.68,267.78,21878600.0,-0.42,0.53,10.02,-8.48,31302737.0,0.7,303.89,-11.88,False
2023-03-29,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,271.41,273.53,270.87,272.91,25087000.0,1.92,3.02,12.46,-8.83,30904040.0,0.81,303.89,-10.19,False
2023-03-30,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,276.53,276.76,273.86,276.36,25053400.0,1.26,2.3,15.34,-9.06,30775073.0,0.81,303.46,-8.93,False
2023-03-31,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,276.05,281.44,275.34,280.49,32766000.0,1.5,2.76,14.81,-7.24,30880487.0,1.06,303.46,-7.57,False
2023-04-03,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,278.76,280.46,276.26,279.45,24883300.0,-0.37,3.93,12.51,-5.92,30709927.0,0.81,303.46,-7.91,False
2023-04-04,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,279.45,282.59,277.93,279.4,25824300.0,-0.02,4.34,11.8,-6.28,30624157.0,0.84,303.46,-7.93,False
2023-04-05,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,278.11,279.37,275.26,276.64,22064800.0,-0.99,1.37,11.88,-8.84,30609947.0,0.72,299.52,-7.64,False
2023-04-06,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,275.54,284.17,274.39,283.7,29770300.0,2.55,2.66,14.94,-5.28,30628320.0,0.97,290.36,-2.29,False
2023-04-10,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,281.38,281.76,277.0,281.55,23103000.0,-0.76,0.38,14.69,-2.43,30565390.0,0.76,290.36,-3.03,False
2023-04-11,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,278.01,278.24,274.01,275.17,27276600.0,-2.27,-1.53,13.77,-5.23,30768277.0,0.89,286.12,-3.83,False
2023-04-12,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,277.08,279.24,274.33,275.81,27403400.0,0.23,-1.28,11.65,-3.6,30932023.0,0.89,283.7,-2.78,False
2023-04-13,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,275.91,282.05,275.5,281.99,24222700.0,2.24,1.93,11.14,2.6,30820603.0,0.79,283.7,-0.6,False
2023-04-14,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,279.23,280.67,276.01,278.39,20987900.0,-1.28,-1.87,7.8,2.44,30693260.0,0.68,283.7,-1.87,False
2023-04-17,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,282.08,283.7,278.41,280.98,23836200.0,0.93,-0.2,4.56,1.4,30462463.0,0.78,283.7,-0.96,False
2023-04-18,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1975,283.68,283.86,279.24,280.56,20161800.0,-0.15,1.96,3.2,4.06,30330863.0,0.66,283.7,-1.11,False
